发卡行号,发卡行名,产品名,卡号长度,卡BIN长度,卡BIN取值,卡种代码,卡种
63020000,中信银行,中信银联标准贷记卡,16,6,622688,2,贷记卡
63020000,中信银行,中信银联标准贷记卡,16,6,622689,2,贷记卡
63020000,中信银行,中信银联公务卡,16,6,628206,2,贷记卡
63020000,中信银行,中信贷记卡,16,6,556617,2,贷记卡
63020000,中信银行,中信银联公务卡,16,6,628209,2,贷记卡
63020000,中信银行,中信贷记卡,16,6,518212,2,贷记卡
63020000,中信银行,中信银联公务卡,16,6,628208,2,贷记卡
63020000,中信银行,中信JCB美元卡,16,6,356390,2,贷记卡
63020000,中信银行,中信JCB美元卡,16,6,356391,2,贷记卡
63020000,中信银行,中信JCB美元卡,16,6,356392,2,贷记卡
63020000,中信银行,中信银联IC卡普卡,16,6,622916,2,贷记卡
63020000,中信银行,中信银联IC卡金卡,16,6,622918,2,贷记卡
63020000,中信银行,中信银联IC卡白金卡,16,6,622919,2,贷记卡
63020000,中信银行,公务IC普卡,16,6,628370,2,贷记卡
63020000,中信银行,公务IC金卡,16,6,628371,2,贷记卡
63020000,中信银行,公务IC白金卡,16,6,628372,2,贷记卡
63030000,光大银行,存贷合一白金卡,16,6,622657,2,贷记卡
63030000,光大银行,存贷合一卡普卡,16,6,622685,2,贷记卡
63030000,光大银行,理财信用卡,16,6,622659,2,贷记卡
63030000,光大银行,存贷合一钻石卡,16,6,622687,2,贷记卡
63030000,光大银行,存贷合一IC卡,16,6,625978,2,贷记卡
63030000,光大银行,存贷合一IC卡,16,6,625980,2,贷记卡
63030000,光大银行,存贷合一IC卡,16,6,625981,2,贷记卡
63030000,光大银行,存贷合一IC卡,16,6,625979,2,贷记卡
63030000,光大银行,阳光商旅信用卡,16,6,356839,2,贷记卡
63030000,光大银行,阳光商旅信用卡,16,6,356840,2,贷记卡
63030000,光大银行,阳光信用卡(银联,16,6,406252,2,贷记卡
63030000,光大银行,阳光信用卡(银联,16,6,406254,2,贷记卡
63030000,光大银行,阳光商旅信用卡,16,6,425862,2,贷记卡
63030000,光大银行,阳光白金信用卡,16,6,481699,2,贷记卡
63030000,光大银行,安邦俱乐部信用卡,16,6,524090,2,贷记卡
63030000,光大银行,足球锦标赛纪念卡,16,6,543159,2,贷记卡
63030000,光大银行,光大银行联名公务卡,16,6,622161,2,贷记卡
63030000,光大银行,积分卡,16,6,622570,2,贷记卡
63030000,光大银行,炎黄卡普卡,16,6,622650,2,贷记卡
63030000,光大银行,炎黄卡白金卡,16,6,622655,2,贷记卡
63030000,光大银行,炎黄卡金卡,16,6,622658,2,贷记卡
63030000,光大银行,贷记IC卡,16,6,625975,2,贷记卡
63030000,光大银行,贷记IC卡,16,6,625977,2,贷记卡
63030000,光大银行,银联公务卡,16,6,628201,2,贷记卡
63030000,光大银行,银联公务卡,16,6,628202,2,贷记卡
63030000,光大银行,贷记IC卡,16,6,625976,2,贷记卡
63030000,光大银行,银联贷记IC旅游卡,16,6,625339,2,贷记卡
63030000,光大银行,贷记IC卡,16,6,622801,2,贷记卡
63040000,华夏银行,华夏万事达信用卡,16,6,523959,2,贷记卡
63040000,华夏银行,万事达信用卡金卡,16,6,528709,2,贷记卡
63040000,华夏银行,万事达普卡,16,6,539867,2,贷记卡
63040000,华夏银行,万事达普卡,16,6,539868,2,贷记卡
63040000,华夏银行,华夏信用卡金卡,16,6,622637,2,贷记卡
63040000,华夏银行,华夏白金卡,16,6,622638,2,贷记卡
63040000,华夏银行,华夏公务信用卡,16,6,628318,2,贷记卡
63040000,华夏银行,万事达信用卡金卡,16,6,528708,2,贷记卡
63040000,华夏银行,华夏信用卡普卡,16,6,622636,2,贷记卡
63040000,华夏银行,华夏标准金融IC信用卡,16,6,625967,2,贷记卡
63040000,华夏银行,华夏标准金融IC信用卡,16,6,625968,2,贷记卡
63040000,华夏银行,华夏标准金融IC信用卡,16,6,625969,2,贷记卡
63100000,上海浦东发展银行,移动浦发借贷合一联名卡,16,6,625971,2,贷记卡
63100000,上海浦东发展银行,贷记卡,16,6,625970,2,贷记卡
63100000,上海浦东发展银行,浦发私人银行信用卡,15,6,377187,2,贷记卡
63200000,东亚银行(中国),东亚银行普卡,16,6,622265,2,贷记卡
63200000,东亚银行(中国),东亚银行金卡,16,6,622266,2,贷记卡
63200000,东亚银行(中国),百家网点纪念版IC贷记卡,16,6,625972,2,贷记卡
63200000,东亚银行(中国),百家网点纪念版IC贷记卡,16,6,625973,2,贷记卡
63320000,南洋商业银行,银联个人白金信用卡,16,6,625093,2,贷记卡
63320000,南洋商业银行,银联商务白金信用卡,16,6,625095,2,贷记卡
64031000,北京银行,万事达双币金卡,16,6,522001,2,贷记卡
64031000,北京银行,银联标准贷记卡,16,6,622163,2,贷记卡
64031000,北京银行,银联标准贷记卡,16,6,622853,2,贷记卡
64031000,北京银行,银联标准公务卡,16,6,628203,2,贷记卡
64031000,北京银行,北京银行中荷人寿联名卡,16,6,622851,2,贷记卡
64031000,北京银行,尊尚白金卡,16,6,622852,2,贷记卡
64083300,宁波银行,汇通贷记卡,16,6,625903,2,贷记卡
64083320,宁波银行,汇通白金卡,16,6,622778,2,贷记卡
64083320,宁波银行,汇通公务卡,16,6,628207,2,贷记卡
64094510,齐鲁银行,泉城公务卡,16,6,628379,2,贷记卡
64135810,广州银行,银联标准公务卡,16,6,628367,2,贷记卡
64135810,广州银行,广州银行信用卡,16,6,625050,2,贷记卡
64135810,广州银行,贷记IC卡,16,6,625836,2,贷记卡
64162640,龙江银行,公务卡,16,6,628333,2,贷记卡
64221210,河北银行,如意贷记卡,16,6,622921,2,贷记卡
64221210,河北银行,如意贷记卡,16,6,628321,2,贷记卡
64221210,河北银行,福农卡,16,6,625598,2,贷记卡
64233310,杭州银行,西湖卡IC卡,19,6,603367,1,借记卡
64233311,杭州银行,西湖贷记卡,16,6,622286,2,贷记卡
64233311,杭州银行,西湖贷记卡,16,6,628236,2,贷记卡
64243010,南京银行,借记IC卡,16,6,621777,1,借记卡
64296510,成都银行,银联标准公务卡,16,6,628228,2,贷记卡
64296510,成都银行,银联标准卡,16,6,622813,2,贷记卡
64296510,成都银行,银联标准卡,16,6,622818,2,贷记卡
64314730,临商银行,公务卡,16,6,628359,2,贷记卡
64375850,珠海华润银行,公务信用卡,16,6,628270,2,贷记卡
64384530,齐商银行,金达公务卡,16,6,628311,2,贷记卡
64392270,锦州银行,公务卡,16,6,628261,2,贷记卡
64403600,徽商银行,银联标准公务卡,16,6,628251,2,贷记卡
64403600,徽商银行,借记卡,19,6,621775,1,借记卡
64403600,徽商银行,贷记卡,16,6,622651,2,贷记卡
64403600,徽商银行,徽商银行中国旅游卡(安徽),19,6,623203,1,借记卡
64403600,徽商银行,贷记IC卡,16,6,625828,2,贷记卡
64403600,徽商银行,公司卡,16,6,625652,2,贷记卡
64403600,徽商银行,采购卡,16,6,625700,2,贷记卡
64416910,重庆银行,银联标准卡,16,6,622613,2,贷记卡
64416910,重庆银行,银联标准公务卡,16,6,628220,2,贷记卡
64422610,哈尔滨银行,丁香贷记卡,16,6,622809,2,贷记卡
64422610,哈尔滨银行,哈尔滨银行公务卡,16,6,628224,2,贷记卡
64422610,哈尔滨银行,福农准贷记卡,16,6,625577,3,准贷记卡
64422610,哈尔滨银行,贷记IC卡,16,6,625952,2,贷记卡
64422610,哈尔滨银行,联名卡,16,6,625119,2,贷记卡
64422611,哈尔滨银行,金融IC借记卡,19,6,621752,1,借记卡
64437010,贵阳银行,甲秀公务卡,16,6,628213,2,贷记卡
64478210,兰州银行,敦煌公务卡,16,6,628263,2,贷记卡
64484210,南昌银行,银联标准公务卡,16,6,628305,2,贷记卡
64504520,青岛银行,公务卡,16,6,628239,2,贷记卡
64544240,九江银行,庐山公务卡,16,6,628238,2,贷记卡
64554770,日照银行,黄海公务卡,16,6,628257,2,贷记卡
64588510,青海银行,三江贷记卡,16,6,622817,2,贷记卡
64588510,青海银行,三江贷记卡(公务卡),16,6,628287,2,贷记卡
64588510,青海银行,三江贷记IC卡,16,6,625959,2,贷记卡
64588510,青海银行,中国旅游卡,16,8,62536601,2,贷记卡
64624580,潍坊银行,鸢都公务卡,16,6,628391,2,贷记卡
64634280,赣州银行,长征公务卡,16,6,628233,2,贷记卡
64667310,富滇银行,富滇公务卡,16,6,628231,2,贷记卡
64733450,浙江泰隆商业银行,泰隆公务卡(单位卡),16,6,628275,2,贷记卡
64733450,浙江泰隆商业银行,泰隆尊尚白金卡、钻石卡,16,6,622565,2,贷记卡
64733450,浙江泰隆商业银行,泰隆信用卡,16,6,622287,2,贷记卡
64733450,浙江泰隆商业银行,融易通,16,6,622717,3,准贷记卡
64741910,内蒙古银行,银联标准公务卡,16,6,628252,2,贷记卡
64753360,湖州银行,公务卡,16,6,628306,2,贷记卡
64786110,广西北部湾银行,银联标准公务卡,16,6,628227,2,贷记卡
64786110,广西北部湾银行,IC借记卡,16,6,623001,1,借记卡
64814650,威海市商业银行,通达公务卡,16,6,628234,2,贷记卡
64895910,广东南粤银行,湛江市民卡,19,6,621727,1,借记卡
64895919,广东南粤银行,公务卡,16,6,628237,2,贷记卡
64916170,桂林银行,漓江公务卡,16,6,628219,2,贷记卡
64916170,桂林银行,漓江卡,17,6,621456,1,借记卡
64916170,桂林银行,福农IC卡,19,6,621562,1,借记卡
64922690,龙江银行,玉兔贷记卡,16,6,622270,2,贷记卡
64922690,龙江银行,玉兔贷记卡(公务卡),16,6,628368,2,贷记卡
64922690,龙江银行,福农准贷记卡,16,6,625588,3,准贷记卡
64922690,龙江银行,联名贷记卡,16,6,625090,2,贷记卡
64956140,柳州银行,龙城公务卡,16,6,628293,2,贷记卡
65012900,上海农商银行,鑫卡,16,6,622611,2,贷记卡
65012900,上海农商银行,商务卡,16,6,622722,2,贷记卡
65012900,上海农商银行,银联标准公务卡,16,6,628211,2,贷记卡
65012900,上海农商银行,福农卡,16,6,625500,3,准贷记卡
65012900,上海农商银行,鑫通卡,16,6,625989,2,贷记卡
65055810,广州农村商业银行,太阳信用卡,16,6,625080,2,贷记卡
65055810,广州农村商业银行,公务卡,16,6,628235,2,贷记卡
65085883,佛山顺德农村商业银行,恒通贷记卡(公务卡),16,6,628322,2,贷记卡
65085883,佛山顺德农村商业银行,恒通贷记卡,16,6,625088,2,贷记卡
65097300,云南省农村信用社,金碧贷记卡,16,6,622469,2,贷记卡
65097300,云南省农村信用社,金碧公务卡,16,6,628307,2,贷记卡
65131410,承德银行,热河公务卡,16,6,628229,2,贷记卡
65154680,德州银行,长河公务卡,16,6,628397,2,贷记卡
65173900,福建省农村信用社联合社,万通贷记卡,16,6,622802,2,贷记卡
65173900,福建省农村信用社联合社,福建海峡旅游卡,16,6,622290,2,贷记卡
65173900,福建省农村信用社联合社,万通贷记卡,16,6,628232,2,贷记卡
65191100,天津农村商业银行,吉祥信用卡,16,6,628301,2,贷记卡
65191100,天津农村商业银行,吉祥信用卡,16,6,622829,2,贷记卡
65191100,天津农村商业银行,贷记IC卡,16,6,625819,2,贷记卡
65226510,成都农村商业银行,天府贷记卡,16,6,622808,2,贷记卡
65226510,成都农村商业银行,天府公务卡,16,6,628308,2,贷记卡
65226510,成都农村商业银行,天府借记卡,19,6,623088,1,借记卡
65243000,江苏省农村信用社联合社,圆鼎贷记卡,16,6,622815,2,贷记卡
65243000,江苏省农村信用社联合社,圆鼎贷记卡,16,6,622816,2,贷记卡
65243000,江苏省农村信用社联合社,银联标准公务卡,16,6,628226,2,贷记卡
65264330,上饶银行,三清山公务卡,16,6,628223,2,贷记卡
65264331,上饶银行,三清山IC卡,16,6,621416,1,借记卡
65274550,东营银行,财政公务卡,16,6,628217,2,贷记卡
65341770,尧都区农村商业银行,天河贷记公务卡,16,6,628382,2,贷记卡
65341770,尧都区农村商业银行,天河贷记卡,16,6,625158,2,贷记卡
65373020,无锡农村商业银行,金阿福贷记卡,16,6,622569,2,贷记卡
